laptop_id,brand,model,old_price,current_price,discount_rate_percent,operational_system,graphics_type,integrated_graphics,gpu,cpu_brand,cpu_model,cpu_frequency,ram,memory_type,hdd_capacity,ssd_capacity,display_diagonal,resolution,video_standard,weight
178030,Lenovo,Legion 7 16IRX9,1149990.0,1099990.0,4.35,DOS,Both,Intel UHD Graphics,GeForce RTX 4070,Intel,Core i9,2.2,32,SSD,0.0,1024.0,16.0,3200 x 2000,Other,2.24
177923,ASUS,"Vivobook 15X K3504VA, OLED",,,,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.3,16,SSD,0.0,512.0,15.6,2880 x 1620,Other,1.6
177924,ASUS,"Vivobook Pro 15 N6506MV, OLED",769990.0,739990.0,3.9,DOS,Both,Intel Arc Graphics,GeForce RTX 4060,Intel,Core Ultra 7,1.4,24,SSD,0.0,1024.0,15.6,2880 x 1620,Other,1.8
177928,ASUS,ROG Zephyrus G16 GU603VU,779990.0,749990.0,3.85,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 4050,Intel,Core i7,2.4,16,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,2.0
177929,ASUS,"ROG Zephyrus G16 GU605MY, OLED",1879990.0,1789990.0,4.79,Windows 11 Home (x64),Both,Intel Arc Graphics,GeForce RTX 4090,Intel,Core Ultra 9,2.3,32,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,1.9
177922,ASUS,"Vivobook 15X K3504VA, OLED",274990.0,264990.0,3.64,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,512.0,15.6,2880 x 1620,Other,1.6
177927,ASUS,ROG Strix G16 G614JZ,1299990.0,1199990.0,7.69,DOS,Both,Intel UHD Graphics,GeForce RTX 4080,Intel,Core i9,2.2,32,SSD,0.0,1024.0,16.0,1920 x 1200,WUXGA,2.5
177926,ASUS,ROG Strix G16 G614JU,699990.0,569990.0,18.57,DOS,Both,Intel UHD Graphics,GeForce RTX 4050,Intel,Core i7,2.6,16,SSD,0.0,512.0,16.0,1920 x 1200,WUXGA,2.5
177925,ASUS,ROG Strix G16 G614JI,,,,DOS,Both,Intel UHD Graphics,GeForce RTX 4070,Intel,Core i7,2.6,32,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,2.4
177798,Lenovo,Legion 9 16IRX9,2399990.0,2329990.0,2.92,Windows 11 Home (x64) SL,Both,Intel UHD Graphics,GeForce RTX 4090,Intel,Core i9,2.2,64,SSD,0.0,2048.0,16.0,3200 x 2000,Other,2.6
177797,Lenovo,Legion 9 16IRX9,2189990.0,2099990.0,4.11,Windows 11 Home (x64) SL,Both,Intel UHD Graphics,GeForce RTX 4080,Intel,Core i9,2.2,64,SSD,0.0,2048.0,16.0,3200 x 2000,Other,2.6
177800,Lenovo,IdeaPad Slim 3 14AMN8,154990.0,149990.0,3.23,DOS,Integrated,AMD Radeon 610M,No,AMD,Athlon Silver,2.4,8,SSD,0.0,256.0,14.0,1920 x 1080,Full HD,1.37
177801,Lenovo,IdeaPad Slim 3 15AMN8,164990.0,159990.0,3.03,DOS,Integrated,AMD Radeon 610M,No,AMD,Athlon Gold,2.4,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6
177698,Huawei,MateBook D 16 MCLG-X,529990.0,499900.0,5.68,Windows 11 Home (x64) SL,Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,2.4,16,SSD,0.0,1024.0,16.0,1920 x 1200,WUXGA,1.7
177699,Huawei,MateBook D 16 MCLF-X,349990.0,329990.0,5.71,Windows 11 Home (x64) SL,Integrated,Intel UHD Graphics,No,Intel,Core i5,2.0,8,SSD,0.0,512.0,16.0,1920 x 1200,WUXGA,1.7
177690,Lenovo,ThinkBook 16p G4 IRH,1034990.0,999990.0,3.38,Windows 11 Pro (x64),Both,Intel Iris Xe Graphics,GeForce RTX 4060,Intel,Core i7,2.4,16,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,2.2
177689,Lenovo,ThinkBook 16p G4 IRH,885990.0,849990.0,4.06,Windows 11 Pro (x64),Both,Intel Iris Xe Graphics,GeForce RTX 4050,Intel,Core i5,2.6,16,SSD,0.0,512.0,16.0,2560 x 1600,WQXGA,2.2
177691,Lenovo,ThinkBook 14 G6 ABP,359990.0,349990.0,2.78,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 5,2.0,16,SSD,0.0,512.0,14.0,1920 x 1200,WUXGA,1.38
177692,Lenovo,ThinkBook 16 G6 ABP,334990.0,319990.0,4.48,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 5,2.0,16,SSD,0.0,512.0,16.0,1920 x 1200,WUXGA,1.7
177693,Lenovo,V15 G4 AMN,,,,DOS,Integrated,AMD Radeon 610M,No,AMD,Ryzen 5,2.8,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.65
177695,Lenovo,V15 G2 ALC,171990.0,164990.0,4.07,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.6,4,HDD,1024.0,0.0,15.6,1920 x 1080,Full HD,1.7
177677,Acer,Aspire 7 A715-76G,349990.0,323990.0,7.43,DOS,Both,Intel UHD Graphics,GeForce RTX 2050,Intel,Core i5,2.0,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.93
177680,Acer,Aspire 3 A315-59,239990.0,229990.0,4.17,Windows 11 Home (x64) SL,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.7
177685,Acer,Aspire 3 A315-59,279990.0,269990.0,3.57,Windows 11 Home (x64) SL,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.3,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.7
177682,Acer,Aspire 3 A315-59,229990.0,219990.0,4.35,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.3,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.7
177683,Acer,Aspire 5 A515-58P,329990.0,319990.0,3.03,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,1.7,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.8
177679,Acer,Aspire 5 A515-58P,319990.0,305990.0,4.38,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,1.7,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.8
177684,Acer,Aspire 5 A515-58P,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.8
177676,Acer,Aspire 7 A715-76G,384990.0,359990.0,6.49,DOS,Both,Intel UHD Graphics,GeForce RTX 3050,Intel,Core i5,2.0,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.93
177678,Acer,Aspire 5 A515-58P,269990.0,262990.0,2.59,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.8
177681,Acer,Aspire 5 A515-58P,214990.0,209990.0,2.33,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.8
177686,Acer,Aspire 5 A515-57G,329990.0,309990.0,6.06,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 2050,Intel,Core i5,1.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.8
177700,Huawei,MateBook D 14 MDF-X,339900.0,309990.0,8.8,Windows 11 Home (x64) SL,Integrated,Intel UHD Graphics,No,Intel,Core i5,2.0,8,SSD,0.0,512.0,14.0,1920 x 1200,WUXGA,1.4
177634,HP,15-fd0010ci,179990.0,169990.0,5.56,DOS,Integrated,Intel UHD Graphics,No,Intel,,0.8,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6
177643,HP,Victus 16-r0024ci,849990.0,819990.0,3.53,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 4070,Intel,Core i7,2.4,32,SSD,0.0,1024.0,16.1,1920 x 1080,Full HD,2.3
177638,HP,17-cn3033ci,316990.0,299990.0,5.36,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.3,8,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.0
177637,HP,17-cn2041ci,229990.0,219990.0,4.35,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.0
177688,Lenovo,V15 G3 IAP,334990.0,319990.0,4.48,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,1.7,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.7
177636,HP,17-cn2040ci,269990.0,259990.0,3.7,Windows 11 Home (x64) SL,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.0
177635,HP,17-cn2039ci,289990.0,269990.0,6.9,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.3,8,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.0
177641,HP,"ENVY 16-h1002ci, OLED",929990.0,899990.0,3.23,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 4060,Intel,Core i7,2.4,16,SSD,0.0,1024.0,16.0,2880 x 1800,WQ+,2.6
177640,HP,"ENVY 16-h1001ci, OLED",999990.0,979990.0,2.0,Windows 11 Home (x64) SL,Both,Intel Iris Xe Graphics,GeForce RTX 4060,Intel,Core i7,2.4,16,SSD,0.0,1024.0,16.0,2880 x 1800,WQ+,2.6
177639,HP,"ENVY 16-h1000ci, OLED",,,,Windows 11 Home (x64) SL,Both,Intel Iris Xe Graphics,GeForce RTX 4060,Intel,Core i9,2.6,32,SSD,0.0,2048.0,16.0,2880 x 1800,WQ+,2.6
177560,Apple,MacBook Pro A2991 with display Retina Liquid XDR,,,,Mac OS,Integrated,30 Core GPU,No,Apple,M3 Max,2.3,36,SSD,0.0,1024.0,16.2,3456 x 2234,Other,2.1
177558,Apple,MacBook Pro A2991 with display Retina Liquid XDR,,,,Mac OS,Integrated,18 Core GPU,No,Apple,M3 Pro,2.3,36,SSD,0.0,512.0,16.2,3456 x 2234,Other,2.1
177561,Apple,MacBook Pro A2991 with display Retina Liquid XDR,,,,Mac OS,Integrated,30 Core GPU,No,Apple,M3 Max,2.3,36,SSD,0.0,1024.0,16.2,3456 x 2234,Other,2.1
177559,Apple,MacBook Pro A2991 with display Retina Liquid XDR,,,,Mac OS,Integrated,18 Core GPU,No,Apple,M3 Pro,2.3,36,SSD,0.0,512.0,16.2,3456 x 2234,Other,2.1
177557,Apple,MacBook Pro A2918 with display Retina Liquid XDR,1129990.0,1089990.0,3.54,Mac OS,Integrated,10 Core GPU,No,Apple,M3,2.3,8,SSD,0.0,1024.0,14.2,3024 x 1964,Other,1.6
158939+NXHS5ER00W14414A1D3400,Acer,Aspire 3 A315-56 (NX.HS5ER.00W),239900.0,209990.0,12.47,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,4,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6
177441,ASUS,TUF Gaming F17 FX707VV,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 4060,Intel,Core i7,2.4,16,SSD,0.0,1024.0,17.3,1920 x 1080,Full HD,2.6
177462,ASUS,Vivobook 16 M1605XA,,,,DOS,Integrated,AMD Radeon 780M,No,AMD,Ryzen 9,4.0,16,SSD,0.0,1024.0,16.0,1920 x 1200,WUXGA,1.88
177228,ASUS,TUF Gaming F16 FX607JV,689990.0,659990.0,4.35,DOS,Both,Intel UHD Graphics,GeForce RTX 4060,Intel,Core i7,2.6,16,SSD,0.0,1024.0,16.0,1920 x 1200,WUXGA,2.2
177440,ASUS,TUF Gaming A15 FA507NV,499990.0,473990.0,5.2,DOS,Both,AMD Radeon 680M,GeForce RTX 4060,AMD,Ryzen 5,3.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.2
177439,ASUS,TUF Gaming F15 FA507NU,469990.0,437900.0,6.83,DOS,Both,AMD Radeon 660M,GeForce RTX 4050,AMD,Ryzen 5,3.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.2
177438,ASUS,"ROG Zephyrus G16 GU605MZ, OLED",1769990.0,1699990.0,3.95,Windows 11 Home (x64),Both,Intel Arc Graphics,GeForce RTX 4080,Intel,Core Ultra 9,2.3,32,SSD,0.0,2048.0,16.0,2560 x 1600,WQXGA,1.8
177436,ASUS,"ROG Zephyrus G16 GU605MV, OLED",949990.0,897990.0,5.47,DOS,Both,Intel Arc Graphics,GeForce RTX 4060,Intel,Core Ultra 7,1.4,16,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,1.8
176275,Apple,MacBook Pro A2918 with display Retina Liquid XDR,979990.0,959990.0,2.04,Mac OS,Integrated,10 Core GPU,No,Apple,M3,2.3,8,SSD,0.0,512.0,14.2,3024 x 1964,Other,1.6
176881,Apple,MacBook Pro A2992 with display Retina Liquid XDR,1259990.0,1199990.0,4.76,Mac OS,Integrated,14 Core GPU,No,Apple,M3 Pro,2.3,18,SSD,0.0,512.0,14.2,3024 x 1964,Other,1.6
177330,ASUS,"Zenbook Duo UX8406MA, OLED",,,,Windows 11 Home (x64),Integrated,Intel Arc Graphics,No,Intel,Core Ultra 9,2.3,32,SSD,0.0,2048.0,14.0,1920 x 1200,WUXGA,1.6
177230,ASUS,ROG Strix G18 G814JV,849990.0,829990.0,2.35,DOS,Both,Intel UHD Graphics,GeForce RTX 4060,Intel,Core i7,2.6,16,SSD,0.0,1024.0,18.0,2560 x 1600,WQXGA,3.0
177387,Apple,MacBook Pro A2918 with display Retina Liquid XDR,1129990.0,1089990.0,3.54,Mac OS,Integrated,10 Core GPU,No,Apple,M3,2.3,8,SSD,0.0,1024.0,14.2,3024 x 1964,Other,1.6
177221,ASUS,ROG Strix G16 G614JZ,1049990.0,978990.0,6.76,DOS,Both,Intel UHD Graphics,GeForce RTX 4080,Intel,Core i7,2.6,16,SSD,0.0,1024.0,16.0,1920 x 1200,WUXGA,2.5
177224,ASUS,TUF Gaming F15 FA507NU,469990.0,455990.0,2.98,DOS,Both,AMD Radeon 660M,GeForce RTX 4050,AMD,Ryzen 5,3.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.2
177225,ASUS,TUF Gaming F15 FA507NV,,,,DOS,Both,AMD Radeon 680M,GeForce RTX 4060,AMD,Ryzen 7,3.2,16,SSD,0.0,1024.0,15.6,1920 x 1080,Full HD,2.2
177232,ASUS,TUF Gaming F15 FX507VU,589990.0,514990.0,12.71,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 4050,Intel,Core i7,2.4,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.2
177226,ASUS,TUF Gaming F15 FX507VI,779990.0,682990.0,12.44,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 4070,Intel,Core i7,2.4,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.2
177231,ASUS,"Zenbook 15 UM3504DA, OLED",429990.0,405990.0,5.58,DOS,Integrated,AMD Radeon 660M,No,AMD,Ryzen 5,2.9,16,SSD,0.0,512.0,15.6,2880 x 1620,Other,1.5
177227,ASUS,TUF Gaming F15 FX507VV,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 4060,Intel,Core i7,2.4,16,SSD,0.0,1024.0,15.6,1920 x 1080,Full HD,2.2
177229,ASUS,Vivobook 17 X1704VA,369990.0,359990.0,2.7,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,1.7,16,SSD,0.0,1024.0,17.3,1920 x 1080,Full HD,2.1
177219,ASUS,VivoBook 16 X1605VA,239990.0,225990.0,5.83,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,512.0,16.0,1920 x 1200,WUXGA,1.88
177269,Lenovo,Ideapad 1 15IAU7,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.63
177164,HP,ProBook 440 G10,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i7,1.2,8,SSD,0.0,512.0,14.0,1366 x 768,HD,1.38
177163,HP,ProBook 440 G10,362990.0,349990.0,3.58,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i5,1.3,8,SSD,0.0,512.0,14.0,1366 x 768,HD,1.38
177268,Lenovo,Ideapad 1 15IAU7,249990.0,239990.0,4.0,Windows 11 Home (x64) SL,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.63
177171,HP,ProBook 450 G9,,,,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.3,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.74
177266,Lenovo,Legion Pro 7 16IRX9H,2069990.0,1999990.0,3.38,Windows 11 Home (x64) SL,Both,Intel UHD Graphics,GeForce RTX 4090,Intel,Core i9,2.2,32,SSD,0.0,2048.0,16.0,2560 x 1600,WQXGA,2.62
177170,HP,ProBook 450 G9,345990.0,329990.0,4.62,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.3,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.74
177220,ASUS,Vivobook 17 X1704ZA,,,,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,1.7,16,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.1
177222,ASUS,"ROG Zephyrus G16 GU605MI, OLED",,,,DOS,Both,Intel Arc Graphics,GeForce RTX 4070,Intel,Core Ultra 7,1.4,32,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,1.8
177165,HP,ProBook 450 G10,469990.0,449990.0,4.26,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i5,1.3,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.79
177168,HP,ProBook 450 G10,464990.0,449990.0,3.23,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i7,1.7,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.79
177280,HP,ProBook 450 G10,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i5,1.3,8,SSD,0.0,512.0,15.6,1366 x 768,HD,1.79
177223,ASUS,"ROG Zephyrus G16 GU605MU, OLED",889990.0,849990.0,4.49,DOS,Both,Intel Arc Graphics,GeForce RTX 4050,Intel,Core Ultra 7,1.4,16,SSD,0.0,512.0,16.0,2560 x 1600,WQXGA,1.8
177167,HP,ProBook 450 G10,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i5,1.3,16,SSD,0.0,512.0,15.6,1366 x 768,HD,1.79
177267,Lenovo,Legion Pro 7 16IRX9H,1749990.0,1699990.0,2.86,Windows 11 Home (x64) SL,Both,Intel UHD Graphics,GeForce RTX 4080,Intel,Core i9,2.2,32,SSD,0.0,2048.0,16.0,2560 x 1600,WQXGA,2.62
177166,HP,ProBook 450 G10,,,,Windows 11 Pro (x64),Integrated,Intel UHD Graphics,No,Intel,Core i7,1.7,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.79
177169,HP,ProBook 450 G10,549990.0,529990.0,3.64,Windows 11 Pro (x64),Integrated,Intel UHD Graphics,No,Intel,Core i7,1.7,8,SSD,0.0,512.0,15.6,1366 x 768,HD,1.79
177218,ASUS,Vivobook 15 X1504ZA,249990.0,239990.0,4.0,Windows 11 Home (x64),Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.7
177216,ASUS,Vivobook 15 X1504ZA,,,,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.7
177217,ASUS,Vivobook 15 X1504ZA,,,,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,1.7,16,SSD,0.0,1024.0,15.6,1920 x 1080,Full HD,1.7
177270,Apple,MacBook Pro A2991 with display Retina Liquid XDR,,,,Mac OS,Integrated,18 Core GPU,No,Apple,M3 Pro,2.3,18,SSD,0.0,512.0,16.2,3456 x 2234,Other,2.1
177117,Lenovo,Legion 5 16IRX9,,,,DOS,Both,Intel UHD Graphics,GeForce RTX 4070,Intel,Core i7,2.2,32,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,2.4
177119,Lenovo,Legion 5 16IRX9,,,,DOS,Both,Intel UHD Graphics,GeForce RTX 4060,Intel,Core i7,2.2,32,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,2.4
177138,DELL,Vostro 3520,,,,Windows 11 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,1.7,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.7
177137,DELL,Vostro 3520,,,,Windows 11 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.7
177116,Lenovo,IdeaPad Slim 3 16IRU8,319990.0,299900.0,6.28,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.3,16,SSD,0.0,512.0,16.0,1920 x 1200,WUXGA,1.7
177118,Lenovo,IdeaPad Slim 3 15IAH8,269990.0,252990.0,6.3,Windows 11 Home (x64) SL,Integrated,Intel UHD Graphics,No,Intel,Core i5,2.0,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6
158068+PF31SC0T,Lenovo,Ideapad 3 (81WQ005ARK),,,,DOS,Integrated,Intel UHD Graphics 600,No,Intel,Celeron,1.1,4,HDD,1024.0,0.0,15.6,1920 x 1080,Full HD,1.6
163882+R1NRCX03U001027,ASUS,TUF Gaming F15 FX506HE (90NR0704-M03530),489990.0,439990.0,10.2,DOS,Both,Intel UHD Graphics,GeForce RTX 3050 Ti,Intel,Core i5,2.7,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.1
164495+NXEG8ER00Y2252599A3400,Acer,Extensa EX215-52 (NX.EG8ER.00Y),269900.0,239990.0,11.08,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i5,1.0,4,HDD,1024.0,0.0,15.6,1920 x 1080,Full HD,1.7
176987,Acer,Aspire 5 Spin 14 A5SP14-51MTN,,,,Windows 11 Home (x64) SL,Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,1.7,16,SSD,0.0,1024.0,14.0,1920 x 1200,WUXGA,1.6
176990,Acer,Nitro 5 AN515-58,,,,Windows 11 Home (x64) SL,Both,Intel Iris Xe Graphics,GeForce RTX 3050,Intel,Core i7,2.3,32,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.5
176989,Acer,Nitro 5 AN515-58,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3050,Intel,Core i7,2.3,32,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.5
176984,ASUS,TUF Gaming A16 FA607PV,,,,DOS,Both,AMD Radeon 610M,GeForce RTX 4060,AMD,Ryzen 9,3.0,16,SSD,0.0,1024.0,16.0,1920 x 1200,WUXGA,2.2
176979,ASUS,"ExpertBook B9 B9403CVA, OLED",,,,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.3,16,SSD,0.0,512.0,14.0,2880 x 1800,WQ+,0.99
176951,Apple,MacBook Pro A2918 with display Retina Liquid XDR,979990.0,959990.0,2.04,Mac OS,Integrated,10 Core GPU,No,Apple,M3,2.3,8,SSD,0.0,512.0,14.2,3024 x 1964,Other,1.6
176950,Apple,MacBook Pro A2992 with display Retina Liquid XDR,1239990.0,1199990.0,3.23,Mac OS,Integrated,14 Core GPU,No,Apple,M3 Pro,2.3,18,SSD,0.0,512.0,14.2,3024 x 1964,Other,1.6
176953,Apple,MacBook Pro A2991 with display Retina Liquid XDR,,,,Mac OS,Integrated,40 Core GPU,No,Apple,M3 Max,2.3,48,SSD,0.0,1024.0,16.2,3456 x 2234,Other,2.1
176949,Apple,MacBook Pro A2991 with display Retina Liquid XDR,,,,Mac OS,Integrated,18 Core GPU,No,Apple,M3 Pro,2.3,18,SSD,0.0,512.0,16.2,3456 x 2234,Other,2.1
176983,ASUS,Zenbook 15 UM3504DA,439990.0,429990.0,2.27,DOS,Integrated,AMD Radeon 660M,No,AMD,Ryzen 5,2.9,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.5
176985,ASUS,Vivobook 17 X1704VA,405990.0,399990.0,1.48,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,1.7,16,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.1
176906,Gigabyte,G5 MF5-H2KZ354KD,489990.0,469990.0,4.08,DOS,Both,Intel UHD Graphics,GeForce RTX 4050,Intel,Core i7,2.4,16,SSD,0.0,1024.0,15.6,1920 x 1080,Full HD,2.0
176907,Gigabyte,G5 KF5-H3KZ354KD,,,,DOS,Both,Intel UHD Graphics,GeForce RTX 4060,Intel,Core i7,2.4,16,SSD,0.0,1024.0,15.6,1920 x 1080,Full HD,2.0
176691,Huawei,MateBook D 16 MCLG-X,,,,Windows 11 Home (x64) SL,Integrated,Intel UHD Graphics,No,Intel,Core i5,2.1,16,SSD,0.0,512.0,16.0,1920 x 1200,WUXGA,1.7
176692,Huawei,MateBook D 14 MDF-X,,,,Windows 11 Home (x64) SL,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.7,16,SSD,0.0,512.0,14.0,1920 x 1200,WUXGA,1.4
176693,Huawei,MateBook D 14 MDF-X,,,,Windows 11 Home (x64) SL,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.7,8,SSD,0.0,512.0,14.0,1920 x 1200,WUXGA,1.4
176781,HP,Omen 17-ck2001ci,,,,DOS,Both,Intel UHD Graphics,GeForce RTX 4090,Intel,Core i9,2.2,32,SSD,0.0,2048.0,17.3,2560 x 1440,QHD,2.8
176782,HP,Omen 17-ck2007ci,1249990.0,1199990.0,4.0,DOS,Both,Intel UHD Graphics,GeForce RTX 4080,Intel,Core i7,2.1,16,SSD,0.0,1024.0,17.3,2560 x 1440,QHD,2.8
176844,Lenovo,IdeaPad 3 15IAU7,239990.0,229990.0,4.17,Windows 11 Home (x64) SL,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6
176843,Lenovo,IdeaPad 3 15IAU7,,,,Windows 11 Home (x64) SL,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6
176780,HP,Omen 16-wf0016ci,1199990.0,1154990.0,3.75,DOS,Both,Intel UHD Graphics,GeForce RTX 4080,Intel,Core i7,2.1,16,SSD,0.0,1024.0,16.1,2560 x 1440,QHD,2.4
176783,HP,Omen 16-wf0018ci,899990.0,799990.0,11.11,DOS,Both,Intel UHD Graphics,GeForce RTX 4070,Intel,Core i7,2.1,16,SSD,0.0,512.0,16.1,1920 x 1080,Full HD,2.4
176720,DELL,XPS 13 9315,879990.0,849990.0,3.41,Windows 11 Home (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,1.1,16,SSD,0.0,512.0,13.4,1920 x 1200,WUXGA,1.2
176676,DELL,Inspiron 15 3530,489990.0,469990.0,4.08,Linux,Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,1.7,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6
